Tatoeba	v2021-03-10	262539	261643/261643	100.00
Tatoeba	v2021-07-22	264344	261643/261643	100.00
Tatoeba	v2022-03-03	268076	261643/261643	100.00
Tatoeba	v2020-05-31	259672	259646/261643	99.23
Tatoeba	v20190709	257088	257088/261643	98.25
Tatoeba	v2	144368	139850/261643	53.45
OpenSubtitles	v2018	34087404	25567/261643	9.77
ParaCrawl	v9	216646825	5078/261643	1.94
CCMatrix	v1	324789552	4225/261643	1.61
QED	v2.0a	719317	2134/261643	.81
CCAligned	v1	15398414	1587/261643	.60
OpenSubtitles	v1	202060	1480/261643	.56
TED2020	v1	399799	437/261643	.16
Europarl	v8	2008866	346/261643	.13
GlobalVoices	v2017q3	339221	210/261643	.08
GlobalVoices	v2015	295008	188/261643	.07
giga-fren	v2	21837483	186/261643	.07
TED2013	v1.1	159223	185/261643	.07
EUbookshop	v2	9351611	183/261643	.06
MultiUN	v1	10468683	139/261643	.05
WikiMatrix	v1	2757879	134/261643	.05
GlobalVoices	v2018q4	183156	119/261643	.04
UNPC	v1.0	22819242	116/261643	.04
TildeMODEL	v2018	5053982	75/261643	.02
Books	v1	126395	48/261643	.01
News-Commentary	v9.0	182504	42/261643	.01
News-Commentary	v9.1	182504	42/261643	.01
News-Commentary	v11	209253	38/261643	.01
wikimedia	v20210402	908826	29/261643	.01
Wikipedia	v1.0	803434	28/261643	.01
News-Commentary	v14	151418	25/261643	0
News-Commentary	v16	151418	23/261643	0
WMT-News	v2019	22557	15/261643	0
ELRC-638-Luxembourg.lu	v1	36226	14/261643	0
ELRA-W0201	v1	36227	13/261643	0
ELRC-2720-EMEA	v1	764730	11/261643	0
ELRC-EMEA	v1	764730	11/261643	0
ELRC-1118-CORDIS_News	v1	132413	10/261643	0
ELRC-CORDIS_News	v1	132413	10/261643	0
WMT-News	v2014	19557	9/261643	0
ELRC-5067-SciPar	v1	1123122	8/261643	0
KDE4	v2	179988	7/261643	0
bible-uedin	v1	61467	5/261643	0
infopankki	v1	15545	5/261643	0
DGT	v2019	3594195	4/261643	0
ELRC-3610-presscorner_covid	v1	11315	4/261643	0
ELRC-presscorner_covid	v1	11315	4/261643	0
Salome	v1	1227	4/261643	0
ELITR-ECA	v1	373483	3/261643	0
ELRC-1122-CORDIS_Results_Brief	v1	259749	3/261643	0
ELRC-2879-EU_publications_medi	v1	13128	3/261643	0
ELRC-3468-EC_EUROPA_covid	v1	2636	3/261643	0
ELRC-CORDIS_Results	v1	259749	3/261643	0
ELRC-EC_EUROPA	v1	2636	3/261643	0
ELRC-EU_publications	v1	13128	3/261643	0
EMEA	v3	363091	3/261643	0
Tanzil	v1	129891	3/261643	0
ELRC_3382	v1	6559	2/261643	0
ECB	v1	195699	1/261643	0
ELRC-1075-EUIPO_law	v1	70827	1/261643	0
ELRC-1100-EUIPO_list	v1	31627	1/261643	0
ELRC-2018-EUIPO_2017	v1	17444	1/261643	0
ELRC-2410-Portal_oficial_turis	v1	667	1/261643	0
ELRC-2480-Estatuto_dos_Deputad	v1	446	1/261643	0
ELRC-2481-Constituio_da_Repbli	v1	3055	1/261643	0
ELRC-2612-Artigos_visitportuga	v1	1231	1/261643	0
ELRC-2614-Localidades_2007	v1	1399	1/261643	0
ELRC-2616-Museus_2007	v1	817	1/261643	0
ELRC-2622-Arquitectura_2007	v1	111	1/261643	0
ELRC-2623-Patrimnio_Aores_2006	v1	63	1/261643	0
ELRC-2638-monumentos_2007	v1	5	1/261643	0
ELRC-2639-Parques_e_reservas	v1	132	1/261643	0
ELRC-2641-Praias_2007	v1	581	1/261643	0
ELRC-2732-vaccination	v1	512	1/261643	0
ELRC-3074-wikipedia_health	v1	4366	1/261643	0
ELRC-3208-antibiotic	v1	1070	1/261643	0
ELRC-3297-EUROPARL_covid	v1	788	1/261643	0
ELRC-3569-EUR_LEX_covid	v1	23762	1/261643	0
ELRC-3852-Development_Funds_Re	v1	94	1/261643	0
ELRC-401-Swedish_Labour_Part2	v1	686	1/261643	0
ELRC-403-Rights_Arrested	v1	24	1/261643	0
ELRC-406-Swedish_Labour_Part1	v1	604	1/261643	0
ELRC-416-Swedish_Social_Secur	v1	181	1/261643	0
ELRC-417-Swedish_Work_Environ	v1	12	1/261643	0
ELRC-422-Portuguese_legislati	v1	2465	1/261643	0
ELRC-4329-PRINCIPLE_MVEP_legal	v1	11542	1/261643	0
ELRC-436-Swedish_Food	v1	589	1/261643	0
ELRC-637-SIP	v1	10087	1/261643	0
ELRC-646-International_Judici	v1	222	1/261643	0
ELRC-648-Letter_rights_person	v1	87	1/261643	0
ELRC-745-Convention_against_T	v1	189	1/261643	0
ELRC-816-ANR_containing_major	v1	10821	1/261643	0
ELRC-832-CHARTER_VALUES_CITIZ	v1	53	1/261643	0
ELRC-837-Legal	v1	985	1/261643	0
ELRC-844-PAeSI__Administratio	v1	313	1/261643	0
ELRC-antibiotic	v1	1070	1/261643	0
ELRC-Arquitectura_2007	v1	111	1/261643	0
ELRC-Artigos_visitportuga	v1	1231	1/261643	0
ELRC-EUIPO_2017	v1	17444	1/261643	0
ELRC-EUIPO_law	v1	70827	1/261643	0
ELRC-EUIPO_list	v1	31627	1/261643	0
ELRC-EUR_LEX	v1	23762	1/261643	0
ELRC-EUROPARL_covid	v1	788	1/261643	0
ELRC-Localidades_2007	v1	1399	1/261643	0
ELRC-Museus_2007	v1	817	1/261643	0
ELRC-Parques_e	v1	132	1/261643	0
ELRC-Patrimnio_Aores	v1	63	1/261643	0
ELRC-Portuguese_legislati	v1	2465	1/261643	0
ELRC-Praias_2007	v1	581	1/261643	0
ELRC-Swedish_Labour	v1	1245	1/261643	0
ELRC-vaccination	v1	512	1/261643	0
ELRC-wikipedia_health	v1	4366	1/261643	0
EuroPat	v2	12081951	1/261643	0
EuroPat	v3	11098711	1/261643	0
XLEnt	v1.1	7689402	1/261643	0
XLEnt	v1	7689402	1/261643	0
ELRA-W0138	v1	70826	0/261643	0
ELRA-W0149	v1	31626	0/261643	0
ELRA-W0301	v1	21	0/261643	0
ELRA-W0305	v1	588	0/261643	0
ELRA-W0307	v1	221	0/261643	0
ELRA-W0308	v1	97	0/261643	0
ELRA-W0309	v1	188	0/261643	0
ELRC_2922	v1	4365	0/261643	0
ELRC_2923	v1	502	0/261643	0
ELRC_416	v1	180	0/261643	0
EUconst	v1	6664	0/261643	0
EuroPat	v1	9213466	0/261643	0
GNOME	v1	55185	0/261643	0
JRC-Acquis	v3.0	501584	0/261643	0
OpenOffice	v2	31879	0/261643	0
PHP	v1	16018	0/261643	0
RF	v1	175	0/261643	0
tico-19	v2020-10-28	3069	0/261643	0
Ubuntu	v14.10	9314	0/261643	0
UN	v20090831	60159	0/261643	0
